Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³)
2022-03-31 00:00:00,138.49,476.76,103.75,66.66,33.09,1.53,53.82,0.43
2022-04-01 00:00:00,112.95,453.64,97.97,68.9,36.9,1.14,65.55,0.38
2022-04-02 00:00:00,102.07,440.08,104.75,62.55,42.45,1.23,79.12,0.35
2022-04-03 00:00:00,149.62,405.76,109.99,60.46,38.66,1.51,54.91,0.41
2022-04-04 00:00:00,142.61,489.45,100.63,63.82,33.93,1.54,46.36,0.56
2022-04-05 00:00:00,123.81,508.49,103.05,66.94,40.26,1.44,51.82,0.39
2022-04-06 00:00:00,179.71,443.48,100.32,71.6,38.88,1.73,59.44,0.39
2022-04-07 00:00:00,154.71,436.35,104.59,81.25,45.17,1.16,59.51,0.39
2022-04-08 00:00:00,184.98,437.42,109.75,88.09,43.8,1.43,60.01,0.43
2022-04-09 00:00:00,193.17,419.12,113.02,88.81,35.69,1.56,66.64,0.46
2022-04-10 00:00:00,176.0,386.12,120.69,78.71,36.1,1.86,55.7,0.44
2022-04-11 00:00:00,170.52,518.36,119.96,77.61,37.56,1.89,50.47,0.46
2022-04-12 00:00:00,192.44,412.5,189.58,129.15,45.84,1.9,46.11,0.48
2022-04-13 00:00:00,149.94,518.29,248.39,117.9,40.03,1.42,68.08,0.42
2022-04-14 00:00:00,106.89,376.29,80.93,68.61,25.25,1.13,60.26,0.33
2022-04-15 00:00:00,131.88,488.88,74.58,67.67,28.8,1.56,45.19,0.38
2022-04-16 00:00:00,148.25,493.96,88.44,65.8,39.54,1.08,40.48,0.41
2022-04-17 00:00:00,118.77,487.22,85.42,62.66,26.82,1.22,48.76,0.37
2022-04-18 00:00:00,142.03,428.78,83.89,67.6,25.37,1.15,51.37,0.38
2022-04-19 00:00:00,140.18,536.49,89.05,63.37,26.33,1.09,58.03,0.43
2022-04-20 00:00:00,136.95,525.18,84.24,58.54,23.13,1.21,47.8,0.37
2022-04-21 00:00:00,100.48,428.27,86.72,54.87,48.32,0.94,58.22,0.34
2022-04-22 00:00:00,72.33,282.89,76.75,53.43,40.85,0.81,91.72,0.24
2022-04-23 00:00:00,111.24,393.74,78.99,55.51,25.96,1.07,67.58,0.34
2022-04-24 00:00:00,129.92,406.92,78.3,57.91,18.5,0.99,57.09,0.36
2022-04-25 00:00:00,179.74,404.23,77.88,68.63,21.35,1.42,49.59,0.38
2022-04-26 00:00:00,157.86,515.05,81.85,71.89,32.0,1.54,46.07,0.47
2022-04-27 00:00:00,147.11,477.85,81.34,67.49,32.03,1.49,46.29,0.47
2022-04-28 00:00:00,122.91,399.1,80.68,69.83,27.61,1.37,51.49,0.45
2022-04-29 00:00:00,149.0,496.55,84.64,67.4,34.81,1.46,51.48,0.46
2022-04-30 00:00:00,124.05,459.53,81.99,68.51,29.79,1.32,56.8,0.41
2022-05-01 00:00:00,100.76,398.64,79.75,52.38,37.4,0.79,64.33,0.28
2022-05-02 00:00:00,79.05,271.88,79.83,54.14,28.68,0.97,66.55,0.27
2022-05-03 00:00:00,106.42,383.12,81.89,59.83,29.67,1.06,74.64,0.36
2022-05-04 00:00:00,82.66,230.99,75.71,53.59,51.74,0.71,82.77,0.25
2022-05-05 00:00:00,76.95,252.1,81.9,47.07,56.89,0.73,54.53,0.22
2022-05-06 00:00:00,77.62,306.21,76.97,50.2,32.58,0.69,87.56,0.24
2022-05-07 00:00:00,83.44,300.83,71.27,55.7,23.17,0.83,84.4,0.24
2022-05-08 00:00:00,82.42,309.11,76.47,55.01,18.64,1.03,94.15,0.28
2022-05-09 00:00:00,79.33,247.99,77.84,57.4,30.19,0.93,87.76,0.25
2022-05-10 00:00:00,52.14,193.62,85.34,56.64,38.09,0.71,54.31,0.23
2022-05-11 00:00:00,35.86,97.48,73.02,52.44,35.15,0.41,66.6,0.11
2022-05-12 00:00:00,52.61,172.3,70.45,48.6,29.9,0.71,82.16,0.17
2022-05-13 00:00:00,79.94,199.98,70.61,43.81,23.88,0.84,66.87,0.23
2022-05-14 00:00:00,88.39,255.49,75.92,43.62,18.69,0.78,62.95,0.27
2022-05-15 00:00:00,93.87,271.04,76.79,40.77,18.34,0.85,61.86,0.32
2022-05-16 00:00:00,57.92,160.93,60.18,39.54,20.6,0.58,74.87,0.18
2022-05-17 00:00:00,93.41,286.43,72.01,43.61,22.33,0.8,56.6,0.3
2022-05-18 00:00:00,144.92,388.1,78.37,48.3,24.84,1.2,53.98,0.42
2022-05-19 00:00:00,86.36,259.31,74.31,47.06,24.28,0.66,63.21,0.3
2022-05-20 00:00:00,98.27,290.0,69.96,50.32,23.02,0.7,70.73,0.29
2022-05-21 00:00:00,114.0,377.25,72.22,47.72,23.37,0.98,85.63,0.34
2022-05-22 00:00:00,78.82,242.54,73.55,47.28,17.21,0.27,76.86,0.16
2022-05-23 00:00:00,60.62,149.84,79.42,47.45,36.06,0.54,76.12,0.21
2022-05-24 00:00:00,54.39,116.61,91.94,43.91,59.38,0.56,58.86,0.22
2022-05-25 00:00:00,74.16,170.01,84.8,43.25,32.14,0.64,73.83,0.27
2022-05-26 00:00:00,113.57,343.58,81.87,43.93,24.78,1.36,62.83,0.42
2022-05-27 00:00:00,52.01,307.61,79.01,41.15,22.04,0.37,78.69,0.22
2022-05-28 00:00:00,43.78,195.04,76.12,40.36,19.19,0.53,71.0,0.19
2022-05-29 00:00:00,38.12,108.32,67.31,39.61,14.05,0.46,57.76,0.19
2022-05-30 00:00:00,64.93,160.05,81.05,34.64,21.76,1.1,52.41,0.34
2022-05-31 00:00:00,103.76,313.31,80.27,34.34,26.63,1.2,55.35,0.4
2022-06-01 00:00:00,96.88,314.69,76.57,37.42,19.07,1.02,65.07,0.36
2022-06-02 00:00:00,99.36,322.61,86.03,37.23,24.14,1.1,62.93,0.37
2022-06-03 00:00:00,104.35,350.8,88.77,38.8,23.21,1.14,60.7,0.38
2022-06-04 00:00:00,143.59,441.86,96.06,39.15,53.54,1.75,53.31,0.45
2022-06-05 00:00:00,118.4,338.62,87.43,36.52,24.08,1.58,71.53,0.42
2022-06-06 00:00:00,116.53,335.96,80.16,38.27,24.87,1.42,59.04,0.43
2022-06-07 00:00:00,77.03,236.43,72.3,38.0,15.49,0.83,68.33,0.31
2022-06-08 00:00:00,106.51,393.44,76.64,39.81,18.38,1.02,68.34,0.34
2022-06-09 00:00:00,117.0,414.67,76.1,40.01,16.63,0.81,53.22,0.33
2022-06-10 00:00:00,63.19,208.46,77.49,37.03,9.92,0.82,53.63,0.32
2022-06-11 00:00:00,67.32,216.67,63.09,33.74,14.15,0.74,64.28,0.17
2022-06-12 00:00:00,49.89,149.75,70.74,32.98,18.08,0.62,68.04,0.14
2022-06-13 00:00:00,43.64,119.85,71.63,29.71,15.6,0.51,73.36,0.16
2022-06-14 00:00:00,37.71,76.14,74.14,28.51,12.11,0.56,62.4,0.15
2022-06-15 00:00:00,22.77,63.89,77.04,32.61,6.79,0.58,51.8,0.17
2022-06-16 00:00:00,20.3,31.45,74.37,29.08,18.18,0.44,52.31,0.09
2022-06-17 00:00:00,22.51,38.24,75.13,26.63,19.16,0.26,39.38,0.13
2022-06-18 00:00:00,18.29,33.18,72.11,24.7,14.68,0.4,37.96,0.09
2022-06-19 00:00:00,15.65,30.42,80.27,23.55,14.39,0.32,44.75,0.09
2022-06-20 00:00:00,15.2,41.89,78.17,25.2,11.63,0.33,54.5,0.07
2022-06-21 00:00:00,18.32,45.49,80.83,24.89,17.8,0.45,64.02,0.12
2022-06-22 00:00:00,31.82,67.77,81.57,29.69,12.66,0.88,39.74,0.15
2022-06-23 00:00:00,37.34,67.3,83.02,27.34,17.4,0.76,40.27,0.19
2022-06-24 00:00:00,43.1,87.99,79.7,24.59,22.48,0.62,40.91,0.2
2022-06-25 00:00:00,37.88,76.82,86.65,23.09,36.57,0.53,33.73,0.18
2022-06-26 00:00:00,41.01,64.74,87.09,19.38,25.77,0.73,32.26,0.15
2022-06-27 00:00:00,40.01,63.7,78.32,18.22,28.6,0.77,41.1,0.12
2022-06-28 00:00:00,33.33,59.52,76.68,19.37,17.76,0.56,37.84,0.11
2022-06-29 00:00:00,27.57,44.43,78.59,21.39,14.81,0.42,32.62,0.16
2022-06-30 00:00:00,16.71,40.25,82.45,24.14,15.91,0.41,28.88,0.1
2022-07-01 00:00:00,36.61,74.44,88.11,32.68,14.33,0.76,8.4,0.19
2022-07-02 00:00:00,22.68,47.01,84.15,37.19,15.06,0.56,10.61,0.12
2022-07-03 00:00:00,41.22,80.51,78.68,26.3,12.52,0.68,13.37,0.15
2022-07-04 00:00:00,24.78,56.11,75.97,25.21,10.37,0.93,11.53,0.12
2022-07-05 00:00:00,25.38,42.61,74.22,25.65,14.65,0.65,11.26,0.06
2022-07-06 00:00:00,32.75,74.76,78.95,31.05,17.57,0.71,10.61,0.15
2022-07-07 00:00:00,20.11,45.7,71.62,32.14,16.4,0.83,9.25,0.09
2022-07-08 00:00:00,17.56,57.67,71.09,30.03,11.65,0.88,10.53,0.08
2022-07-09 00:00:00,13.45,46.62,74.34,32.22,18.3,0.79,14.05,0.11
2022-07-10 00:00:00,18.96,56.89,75.63,34.62,15.95,0.69,15.75,0.1
2022-07-11 00:00:00,22.88,63.11,71.08,36.26,17.27,1.0,16.87,0.11
2022-07-12 00:00:00,15.42,45.81,68.37,33.65,20.65,0.86,22.94,0.11
2022-07-13 00:00:00,18.41,48.83,74.78,29.46,24.38,0.89,21.66,0.1
2022-07-14 00:00:00,12.46,40.15,72.2,30.27,17.16,0.84,16.55,0.07
2022-07-15 00:00:00,9.62,31.05,73.62,27.41,19.49,0.68,10.9,0.03
2022-07-16 00:00:00,11.39,27.55,74.51,27.44,17.9,0.85,12.31,0.03
2022-07-17 00:00:00,22.15,53.2,77.81,27.8,17.89,1.15,15.07,0.13
2022-07-18 00:00:00,13.14,32.1,76.94,27.23,18.38,0.59,11.59,0.03
2022-07-19 00:00:00,11.33,24.34,76.14,30.23,16.58,0.7,10.7,0.0
2022-07-20 00:00:00,13.59,34.15,81.9,28.67,17.48,1.04,11.5,0.01
2022-07-21 00:00:00,12.88,40.26,85.04,30.33,16.79,0.7,11.79,0.09
2022-07-22 00:00:00,36.74,103.96,87.15,35.17,19.57,1.16,12.29,0.18
2022-07-23 00:00:00,20.12,57.14,79.03,38.89,19.5,0.92,12.84,0.09
2022-07-24 00:00:00,17.41,44.68,85.32,35.57,19.34,0.88,11.84,0.1
2022-07-25 00:00:00,23.88,49.53,82.23,37.22,20.24,1.05,11.52,0.15
2022-07-26 00:00:00,12.74,33.62,75.34,43.32,26.45,0.73,24.83,0.1
2022-07-27 00:00:00,17.33,41.05,72.29,35.24,30.81,0.78,21.67,0.16
2022-07-28 00:00:00,22.42,52.25,70.01,34.69,23.22,1.02,15.55,0.19
2022-07-29 00:00:00,22.77,51.52,63.44,38.2,15.43,0.6,15.57,0.19
2022-07-30 00:00:00,15.9,47.52,68.82,28.83,20.07,0.49,26.94,0.07
2022-07-31 00:00:00,17.19,52.13,74.14,28.65,22.95,1.04,29.87,0.04
2022-08-01 00:00:00,21.44,58.17,73.61,30.39,21.84,0.92,27.27,0.03
2022-08-02 00:00:00,23.18,48.84,80.75,24.74,25.58,1.06,18.6,0.08
2022-08-03 00:00:00,32.15,70.73,72.26,23.19,48.67,1.22,22.15,0.22
2022-08-04 00:00:00,35.24,71.95,58.8,25.95,42.94,1.52,17.54,0.21
2022-08-05 00:00:00,32.16,82.73,80.24,24.21,31.24,0.95,28.52,0.14
2022-08-06 00:00:00,34.06,84.52,82.56,22.89,20.14,1.07,20.97,0.21
2022-08-07 00:00:00,21.93,54.38,75.46,22.07,31.44,0.87,25.81,0.14
2022-08-08 00:00:00,23.2,59.48,72.58,27.3,29.45,0.76,26.9,0.17
2022-08-09 00:00:00,15.03,35.31,74.17,30.98,35.35,0.89,20.4,0.12
2022-08-10 00:00:00,11.18,25.89,76.85,28.94,28.65,0.77,25.77,0.09
2022-08-11 00:00:00,9.67,21.17,81.01,27.62,28.4,0.7,22.62,0.08
2022-08-12 00:00:00,6.42,18.57,80.94,25.25,26.22,1.3,19.71,0.04
2022-08-13 00:00:00,10.21,25.51,79.03,22.32,25.33,0.82,21.25,0.03
2022-08-14 00:00:00,26.81,57.41,82.81,21.78,42.67,0.91,24.09,0.13
2022-08-15 00:00:00,16.51,39.45,73.15,24.01,43.76,0.56,25.39,0.04
2022-08-16 00:00:00,16.45,37.46,71.62,23.09,27.04,1.45,28.24,0.06
2022-08-17 00:00:00,32.25,69.92,78.06,22.69,28.37,0.9,27.55,0.12
2022-08-18 00:00:00,24.93,69.39,78.47,22.09,27.49,1.5,24.59,0.11
2022-08-19 00:00:00,34.57,92.13,82.25,21.23,25.82,1.35,20.42,0.14
2022-08-20 00:00:00,22.47,48.77,76.36,25.94,25.15,0.73,27.75,0.15
2022-08-21 00:00:00,19.75,38.73,71.93,24.62,36.15,0.9,30.32,0.1
2022-08-22 00:00:00,25.33,48.22,80.29,23.2,27.6,1.63,26.99,0.08
2022-08-23 00:00:00,26.36,63.85,77.86,25.17,39.38,1.08,27.41,0.19
2022-08-24 00:00:00,17.4,38.46,76.92,23.38,34.56,0.81,32.0,0.15
2022-08-25 00:00:00,12.59,37.46,77.65,23.08,18.79,1.3,36.02,0.09
2022-08-26 00:00:00,18.91,45.34,78.07,21.38,23.71,1.06,21.79,0.1
2022-08-27 00:00:00,21.2,42.43,69.49,20.48,23.53,0.8,26.21,0.14
2022-08-28 00:00:00,25.31,41.91,73.7,20.44,17.97,1.09,22.42,0.14
2022-08-29 00:00:00,37.11,74.03,77.02,20.7,36.51,1.0,20.66,0.21
2022-08-30 00:00:00,43.9,100.7,73.54,24.91,35.86,1.11,20.07,0.2
2022-08-31 00:00:00,42.13,97.23,78.85,25.77,19.25,1.05,20.32,0.22
2022-09-01 00:00:00,37.67,86.38,76.9,25.5,26.18,1.01,15.57,0.23
2022-09-02 00:00:00,44.49,93.41,71.84,27.86,21.43,1.25,17.31,0.21
2022-09-03 00:00:00,25.05,55.93,75.06,29.21,16.77,0.78,17.38,0.17
2022-09-04 00:00:00,24.42,52.75,74.41,29.02,21.12,1.38,27.33,0.12
2022-09-05 00:00:00,39.85,73.42,75.47,28.32,24.43,1.17,24.59,0.18
2022-09-06 00:00:00,41.59,89.35,72.39,31.49,28.53,1.65,22.13,0.21
2022-09-07 00:00:00,52.3,107.18,71.31,32.49,26.04,0.69,21.8,0.22
2022-09-08 00:00:00,50.75,89.66,71.75,26.93,25.53,1.43,22.24,0.23
2022-09-09 00:00:00,26.85,70.4,73.09,25.67,36.0,0.91,24.99,0.18
2022-09-10 00:00:00,30.5,64.99,70.74,25.64,35.4,0.71,31.57,0.16
2022-09-11 00:00:00,18.85,48.07,81.05,22.39,30.65,0.67,30.09,0.14
2022-09-12 00:00:00,13.19,29.95,64.46,24.73,15.72,1.21,21.17,0.15
2022-09-13 00:00:00,11.5,21.09,69.58,25.08,22.1,0.76,28.26,0.09
2022-09-14 00:00:00,10.66,22.71,67.72,25.42,16.11,0.68,28.53,0.07
2022-09-15 00:00:00,11.37,29.87,74.34,22.22,20.02,1.24,25.39,0.09
2022-09-16 00:00:00,8.27,28.34,70.14,22.68,18.38,0.69,21.0,0.1
2022-09-17 00:00:00,21.9,45.44,75.69,23.49,21.65,0.91,30.28,0.1
2022-09-18 00:00:00,28.09,57.35,78.58,23.29,23.58,1.31,26.89,0.13
2022-09-19 00:00:00,34.22,72.23,73.67,35.21,22.19,1.58,23.4,0.12
2022-09-20 00:00:00,24.86,50.29,73.69,35.94,33.75,1.37,14.27,0.16
2022-09-21 00:00:00,18.83,44.16,72.6,34.63,32.85,1.32,19.62,0.06
2022-09-22 00:00:00,23.32,54.08,67.61,34.8,26.69,1.27,31.23,0.04
2022-09-23 00:00:00,18.57,32.75,67.37,33.83,26.67,1.17,29.05,0.07
2022-09-24 00:00:00,13.09,40.56,67.24,34.04,21.5,1.09,30.23,0.03
2022-09-25 00:00:00,31.69,64.75,74.07,30.84,17.79,1.07,20.2,0.1
2022-09-26 00:00:00,40.32,84.35,70.43,32.52,21.44,1.22,9.9,0.1
2022-09-27 00:00:00,36.38,73.47,68.11,31.16,20.51,1.01,11.42,0.1
2022-09-28 00:00:00,41.31,87.36,74.48,31.78,16.91,0.71,14.4,0.1
2022-09-29 00:00:00,44.71,111.5,82.74,40.11,19.53,0.79,22.3,0.19
2022-09-30 00:00:00,45.1,98.37,85.67,38.63,13.36,1.17,18.98,0.34
2022-10-01 00:00:00,42.22,93.14,72.65,29.51,20.69,1.38,15.69,0.15
2022-10-02 00:00:00,50.68,120.27,77.43,32.4,25.66,1.61,17.69,0.2
2022-10-03 00:00:00,42.32,93.72,75.63,33.22,21.95,1.13,17.07,0.24
2022-10-04 00:00:00,20.67,43.12,70.49,29.74,19.8,1.45,20.78,0.23
2022-10-05 00:00:00,8.52,19.45,71.84,27.13,23.1,1.11,29.8,0.1
2022-10-06 00:00:00,9.35,25.86,65.26,27.81,18.13,1.04,28.13,0.18
2022-10-07 00:00:00,7.68,20.32,63.25,25.84,16.04,1.02,28.87,0.2
2022-10-08 00:00:00,18.93,60.65,68.93,25.95,11.27,0.68,20.96,0.2
2022-10-09 00:00:00,32.75,84.71,66.93,26.34,12.71,1.04,15.17,0.2
2022-10-10 00:00:00,25.8,72.34,66.89,27.2,12.62,1.22,14.27,0.2
2022-10-11 00:00:00,9.62,25.86,64.41,27.85,9.97,0.74,10.65,0.19
2022-10-12 00:00:00,24.47,63.6,68.47,27.85,8.25,0.79,9.86,0.2
2022-10-13 00:00:00,39.14,113.46,67.1,29.12,17.5,0.88,11.05,0.23
2022-10-14 00:00:00,35.45,118.88,69.64,35.46,13.36,0.8,13.68,0.22
2022-10-15 00:00:00,49.03,163.73,71.7,34.31,21.72,1.19,13.26,0.2
2022-10-16 00:00:00,51.37,129.64,73.9,28.42,8.97,1.21,15.57,0.2
2022-10-17 00:00:00,71.84,147.52,65.01,26.74,11.16,1.16,11.56,0.2
2022-10-18 00:00:00,63.5,150.23,87.38,26.05,16.36,1.06,8.54,0.22
2022-10-19 00:00:00,91.86,201.37,86.74,29.54,11.06,1.15,8.59,0.26
2022-10-20 00:00:00,124.61,265.16,88.6,31.67,9.5,0.84,8.64,0.2
2022-10-21 00:00:00,116.83,249.69,87.48,30.32,12.23,1.09,9.77,0.24
2022-10-22 00:00:00,115.09,255.35,83.58,28.4,23.08,0.9,11.42,0.3
2022-10-23 00:00:00,73.66,184.18,81.49,33.68,24.4,0.97,12.17,0.27
2022-10-24 00:00:00,82.83,152.5,76.68,34.24,16.58,0.86,10.28,0.18
2022-10-25 00:00:00,81.81,160.23,68.05,37.75,11.33,0.67,8.43,0.3
2022-10-26 00:00:00,125.15,243.54,76.12,38.11,15.09,1.26,8.8,0.32
2022-10-27 00:00:00,125.57,300.36,63.89,35.37,15.09,1.03,9.14,0.36
2022-10-28 00:00:00,115.03,251.46,66.08,31.8,14.03,0.74,8.87,0.3
2022-10-29 00:00:00,98.55,201.72,63.49,32.67,13.11,0.97,10.0,0.34
2022-10-30 00:00:00,107.83,208.0,65.06,32.69,6.04,0.99,9.32,0.4
2022-10-31 00:00:00,130.22,252.83,66.67,33.23,20.1,1.14,9.02,0.4
2022-11-01 00:00:00,107.99,234.62,66.73,33.95,22.97,1.16,10.55,0.4
2022-11-02 00:00:00,126.57,255.1,68.68,35.3,16.58,1.17,12.03,0.4
2022-11-03 00:00:00,114.07,249.94,61.28,33.01,13.51,0.76,11.02,0.4
2022-11-04 00:00:00,179.78,348.16,61.83,31.03,18.81,1.38,16.01,0.4
2022-11-05 00:00:00,160.68,355.32,61.76,29.44,26.61,1.19,24.8,0.4
2022-11-06 00:00:00,149.6,307.86,74.93,23.5,20.91,1.44,35.08,0.4
2022-11-07 00:00:00,117.05,240.84,61.06,24.51,27.9,1.05,28.4,0.4
2022-11-08 00:00:00,125.64,289.85,75.04,24.81,34.37,1.25,27.55,0.4
2022-11-09 00:00:00,125.05,284.64,72.38,24.39,56.52,0.95,23.37,0.4
2022-11-10 00:00:00,132.82,296.24,71.44,24.63,50.67,0.92,24.36,0.4
2022-11-11 00:00:00,141.48,282.8,60.11,28.61,30.42,1.03,17.17,0.4
2022-11-12 00:00:00,159.51,265.8,67.21,28.86,15.02,0.91,36.17,0.4
2022-11-13 00:00:00,138.76,288.29,73.4,27.76,19.01,1.02,36.71,0.4
2022-11-14 00:00:00,141.21,277.3,64.81,30.87,18.77,1.01,31.66,0.4
2022-11-15 00:00:00,140.28,297.38,67.73,36.13,19.02,0.9,37.16,0.4
2022-11-16 00:00:00,152.57,255.68,62.91,39.33,20.67,1.12,29.14,0.4
2022-11-17 00:00:00,113.6,248.91,68.26,39.21,19.03,0.96,31.07,0.4
2022-11-18 00:00:00,113.1,263.07,60.96,40.7,21.0,1.06,31.79,0.4
2022-11-19 00:00:00,112.41,247.06,69.93,40.96,21.72,1.22,30.74,0.4
2022-11-20 00:00:00,130.85,285.08,85.82,37.39,54.98,1.2,23.23,0.4
2022-11-21 00:00:00,142.09,280.47,71.67,35.21,19.25,1.25,39.87,0.4
2022-11-22 00:00:00,129.18,262.26,70.22,35.79,16.36,1.36,10.72,0.4
2022-11-23 00:00:00,114.93,271.05,66.26,40.8,15.77,1.19,11.55,0.4
2022-11-24 00:00:00,132.23,265.68,65.45,42.85,20.73,0.98,10.49,0.4
2022-11-25 00:00:00,124.91,296.85,65.76,44.11,19.55,0.96,19.13,0.4
2022-11-26 00:00:00,124.73,252.89,66.23,44.65,20.23,0.83,35.84,0.4
2022-11-27 00:00:00,145.65,284.26,82.65,39.86,20.63,1.13,36.46,0.4
2022-11-28 00:00:00,157.04,331.49,73.38,37.18,23.88,1.1,31.07,0.4
2022-11-29 00:00:00,180.53,313.18,73.94,37.03,30.56,1.19,32.15,0.4
2022-11-30 00:00:00,167.89,285.95,74.71,38.64,34.97,1.1,26.96,0.4
2022-12-01 00:00:00,200.3,386.89,76.31,37.74,8.13,1.15,21.08,0.4
2022-12-02 00:00:00,230.17,411.16,77.74,39.52,26.05,1.23,11.71,0.4
2022-12-03 00:00:00,162.33,333.46,73.23,38.96,28.36,0.89,11.96,0.4
2022-12-04 00:00:00,155.09,307.8,74.61,38.13,26.23,0.87,13.07,0.4
2022-12-05 00:00:00,163.46,315.4,75.39,38.22,21.52,1.05,12.98,0.4
2022-12-06 00:00:00,149.1,320.62,79.61,37.01,19.5,0.98,13.14,0.4
2022-12-07 00:00:00,128.86,264.97,57.29,37.35,18.04,0.81,14.19,0.4
2022-12-08 00:00:00,129.7,269.45,64.91,40.26,20.82,0.88,11.64,0.4
2022-12-09 00:00:00,156.44,328.94,75.49,42.08,20.05,0.85,11.2,0.4
2022-12-10 00:00:00,189.42,307.46,71.61,41.73,13.44,1.06,10.39,0.4
2022-12-11 00:00:00,228.96,396.56,83.42,42.96,19.76,1.16,13.41,0.4
2022-12-12 00:00:00,149.16,319.75,70.1,41.48,12.5,1.3,10.72,0.4
2022-12-13 00:00:00,85.32,196.73,74.42,39.03,11.44,0.62,7.59,0.4
2022-12-14 00:00:00,69.4,194.16,66.25,39.06,13.85,0.55,8.94,0.4
2022-12-15 00:00:00,89.93,220.41,65.58,48.08,9.66,0.66,9.53,0.4
2022-12-16 00:00:00,98.64,218.49,65.39,43.9,13.6,0.83,9.27,0.4
2022-12-17 00:00:00,111.65,274.99,60.12,39.24,11.76,1.26,17.9,0.4
2022-12-18 00:00:00,177.15,305.88,70.31,31.32,,1.36,27.09,0.4
2022-12-19 00:00:00,191.48,388.55,68.94,29.37,65.24,1.64,24.77,0.4
2022-12-20 00:00:00,153.04,305.27,99.8,40.95,19.06,1.58,25.15,0.4
2022-12-21 00:00:00,182.74,330.57,115.72,50.58,,1.71,19.33,0.4
2022-12-22 00:00:00,203.36,341.58,98.48,50.46,,1.78,19.22,0.4
2022-12-23 00:00:00,168.79,342.17,94.97,41.45,70.19,1.59,20.58,0.4
2022-12-24 00:00:00,155.52,355.83,120.08,42.91,54.0,1.28,17.68,0.4
2022-12-25 00:00:00,155.62,307.35,137.77,44.27,35.48,1.36,23.11,0.4
2022-12-26 00:00:00,164.6,319.03,174.23,54.33,45.28,1.35,25.74,0.4
2022-12-27 00:00:00,131.28,272.45,180.87,56.99,24.0,1.04,37.46,0.4
2022-12-28 00:00:00,85.19,190.19,156.35,54.34,32.91,0.77,30.81,0.4
2022-12-29 00:00:00,90.0,200.36,154.99,64.64,35.2,0.87,23.08,0.4
2022-12-30 00:00:00,133.03,298.47,189.95,74.27,49.92,1.21,20.76,0.4
2022-12-31 00:00:00,117.88,265.52,213.81,78.44,22.32,0.99,27.87,0.4
2023-01-01,185.7083333333333,342.4583333333333,237.04965277777777,78.96979166666667,48.85729166666667,1.1723611111111112,20.25625,0.4000000000000001
2023-01-02,212.2708333333333,385.40625,204.40590277777773,75.21284722222222,69.21123188405797,2.1221527777777776,19.18576388888889,0.4000000000000001
2023-01-03,216.5625,394.46875,184.36631944444449,69.23784722222221,51.25729166666667,1.4548958333333333,17.17013888888889,0.4000000000000001
2023-01-04,188.53819444444449,366.8923611111111,166.98125,75.93923611111111,47.34583333333333,1.2422569444444445,17.163541666666667,0.4535714285714285
2023-01-05,162.47916666666666,311.1770833333333,194.06736111111115,70.68854166666667,57.22847222222222,1.0766666666666669,28.069791666666664,0.3489583333333333
2023-01-06,117.88541666666669,243.09375,205.1590579710145,73.0268115942029,36.702777777777776,0.9716319444444445,21.853125,0.2107638888888889
2023-01-07,91.36458333333331,244.7708333333333,145.41666666666666,52.03229166666667,28.12673611111111,0.99625,22.291319444444444,0.1729166666666667
2023-01-08,100.35416666666669,260.7395833333333,81.70729166666666,24.54375,56.19166666666666,0.8453819444444445,16.82689393939394,0.1635416666666666
2023-01-09,115.10416666666669,345.625,80.20590277777778,24.15520833333333,40.22916666666666,1.1555555555555557,19.22083333333333,0.2177083333333333
2023-01-10,102.59375,232.76041666666663,81.378125,24.89965277777777,35.19027777777777,0.9966319444444444,30.02083333333333,0.2020833333333333
2023-01-11,108.36458333333331,260.5729166666667,86.41250000000001,24.54201388888889,33.89930555555556,1.1575694444444444,31.121180555555554,0.1999999999999999
2023-01-12,123.61458333333331,279.5520833333333,89.97395833333333,24.99513888888889,37.594097222222224,1.1652083333333334,29.421875,0.2416666666666666
2023-01-13,111.53125,263.03125,82.2625,23.037152777777777,29.8375,1.1285416666666668,24.057291666666668,0.2104166666666666
2023-01-14,84.05208333333333,220.4895833333333,88.72083333333335,21.95590277777778,30.084375,0.8831597222222222,33.183680555555554,0.19375
2023-01-15,79.76041666666667,175.45833333333334,82.90972222222221,21.519097222222225,30.022222222222226,0.8375694444444445,33.853125,0.1520833333333333
2023-01-16,96.25,224.1770833333333,83.5982638888889,22.22395833333333,39.625347222222224,0.7489583333333334,26.17083333333333,0.1666666666666666
2023-01-17,134.57291666666666,328.28125,93.23784722222224,23.433680555555554,74.49166666666666,0.9118055555555556,17.363194444444446,0.1854166666666666
2023-01-18,122.26041666666669,281.2708333333333,92.8107638888889,24.27361111111111,38.425694444444446,0.6440972222222222,26.38478260869565,0.1552083333333333
2023-01-19,191.53125,396.5833333333333,94.94548611111112,25.16979166666667,71.31493055555556,1.2688194444444445,17.417708333333334,0.2104166666666666
2023-01-20,175.42708333333334,417.1180555555556,102.51770833333336,24.41527777777777,63.374603174603166,1.273263888888889,17.474305555555556,0.2708333333333333
2023-01-21,144.54166666666666,322.3125,103.30277777777776,23.666319444444444,56.406597222222224,1.0758680555555555,33.90674603174603,0.1864583333333333
